ID,Nationality,Name,Age,Overall,Potential,Team,Value,Wage,Total_Point
237161,England,S. Longstaff,['20'],66,80,Newcastle United,€1.4M,€10K,1694
198250,Hungary,Z. Korcsmár,['29'],66,66,Midtjylland,€500K,€7K,1573
204138,Netherlands,R. Ligeon,['26'],66,67,De Graafschap,€625K,€3K,1715
223082,England,W. Norris,['24'],66,70,Wolverhampton Wanderers,€600K,€10K,1062
223594,France,M. Spano Rahou,['23'],66,71,Grenoble Foot 38,€725K,€2K,1509
224875,Nigeria,B. Innocent,['22'],66,74,Malmö FF,€825K,€2K,1723
225387,England,L. Page,['22'],66,75,Charlton Athletic,€850K,€4K,1601
228971,Spain,Jano,['31'],66,66,Mattersburg,€425K,€6K,1700
245099,Ukraine,A. Batsula,['26'],66,67,Kortrijk,€625K,€5K,1665
200812,Germany,M. Ehmer,['26'],66,68,Gillingham,€650K,€3K,1711
211820,Ghana,P. Ofosu-Ayeh,['26'],66,67,Würzburger Kickers,€625K,€3K,1749
214124,Colombia,É. Castañeda,['25'],66,69,Deportivo Pasto,€675K,€1K,1542
224108,Nigeria,V. Solomon-Otabor,['22'],66,75,Portsmouth,€1M,€4K,1640
168556,Colombia,H. Mendoza,['33'],66,66,Envigado,€250K,€1K,1417
239724,Germany,S. Puttkammer,['29'],66,66,Meppen,€500K,€1K,1401
247148,Argentina,J. Segovia,['29'],66,66,América de Cali,€500K,€1K,1362
190060,Congo DR,N. Toko,['27'],66,66,IFK Göteborg,€650K,€2K,1873
204397,Netherlands,N. Bakker,['25'],66,69,FC Emmen,€675K,€3K,1513
210029,Republic of Ireland,J. Rafferty,['24'],66,70,Preston North End,€700K,€4K,1692
223085,England,L. Berry,['25'],66,67,Luton Town,€750K,€4K,1822
230509,Brazil,Danilo Sacrio,['26'],66,66,Paraná,€700K,€7K,1621
234093,Hungary,T. Szántó,['22'],66,74,Rapid Vienna,€950K,€5K,1820
173165,Italy,N. Ravaglia,['29'],66,67,Cremonese,€500K,€2K,1009
241005,Uruguay,J. Ardaiz,['19'],66,73,Vancouver Whitecaps,€900K,€2K,1571
192365,Morocco,S. Bidaoui,['28'],66,66,Spezia,€650K,€2K,1620
150894,Finland,M. Halsti,['34'],66,66,Esbjerg,€200K,€4K,1654
228974,Spain,Damià,['22'],66,72,Espanyol,€750K,€6K,1741
229742,Turkey,H. Alpsoy,['21'],66,77,Antalyaspor,€975K,€4K,1684
234350,Spain,Viti,['20'],66,78,Real Oviedo,€1.2M,€3K,1654
238958,England,R. Harper,['18'],66,78,West Bromwich Albion,€1.1M,€5K,1755
179822,South Africa,H. Jele,['31'],66,66,Orlando Pirates,€425K,€500,1781
210543,Italy,M. Migliorini,['26'],66,68,Salernitana,€650K,€2K,1335
230511,Brazil,Emílio Trevões,['30'],66,66,Vitória,€625K,€5K,1587
236399,Netherlands,L. Bergsma,['21'],66,75,AZ,€850K,€3K,1590
242287,Argentina,F. Ortega,['19'],66,80,Vélez Sarsfield,€1.2M,€2K,1769
189551,Switzerland,D. Gissi,['27'],66,68,Patronato,€625K,€5K,1643
202864,Chile,N. Peñailillo,['26'],66,66,Antofagasta,€550K,€2K,1906
209264,Norway,B. Finne,['23'],66,72,Vålerenga,€875K,€2K,1706
224624,China PR,Fu Huan,['24'],66,69,Shanghai SIPG,€675K,€4K,1651
226928,Turkey,B. Emir,['30'],66,66,Göztepe,€475K,€7K,1707
230512,Brazil,Flávio Triginho,['34'],66,66,Botafogo,€350K,€8K,1608
245360,Japan,S. Nago,['22'],66,71,Kashima Antlers,€850K,€4K,1673
188272,Brazil,Magno Novaes,['35'],66,66,Béziers,€150K,€1K,1098
220529,Italy,L. Palmiero,['22'],66,74,Cosenza,€925K,€2K,1799
229745,Nigeria,B. Enobakhare,['20'],66,80,Coventry City,€1.4M,€3K,1639
233841,Colombia,C. Cuesta,['19'],66,83,Atlético Nacional,€1.2M,€1K,1484
234097,Chile,R. Tarifeño,['21'],66,75,Palestino,€1M,€2K,1601
214386,Colombia,C. Ayala,['32'],66,66,Deportivo Pasto,€375K,€1K,1720
241522,Denmark,J. Wind,['19'],66,79,København,€1.2M,€4K,1570
202611,Spain,Manuel Sánchez,['30'],66,66,Elche,€475K,€3K,1608
211828,Lebanon,J. Oumari,['29'],66,66,Vissel Kobe,€500K,€3K,1489
212340,Germany,S. Wannenwetsch,['26'],66,68,Hansa Rostock,€650K,€2K,1790
157300,France,J. Blayac,['35'],66,66,Gazélec Ajaccio,€300K,€2K,1586
244340,Slovenia,R. Vodišek,['19'],66,79,Genoa,€975K,€2K,961
52340,Switzerland,M. Marić,['34'],66,66,Lugano,€200K,€3K,1595
11381,Scotland,M. Gilks,['36'],66,66,Lincoln City,€90K,€3K,1074
191093,France,R. Pillot,['27'],66,68,Châteauroux,€525K,€2K,1064
191861,China PR,Dong Xuesheng,['29'],66,66,Hebei CFFC,€650K,€6K,1642
225654,Germany,J. Düker,['22'],66,71,Eintracht Braunschweig,€875K,€3K,1614
232311,Netherlands,L. Owusu,['21'],66,74,De Graafschap,€800K,€2K,1803
233079,Colombia,C. Rivera,['22'],66,75,Deportivo Cali,€850K,€1K,1695
234359,Spain,Andoni López,['22'],66,74,Almería,€800K,€3K,1549
171895,Mexico,F. Canales,['31'],66,66,Lobos BUAP,€400K,€3K,1187
239479,Italy,S. Scappini,['30'],66,66,Cittadella,€625K,€2K,1573
216184,Austria,S. Nutz,['26'],66,67,Rheindorf Altach,€750K,€5K,1825
230264,Brazil,Dilson Calegari,['34'],66,66,Vitória,€325K,€5K,1677
230776,Brazil,Jesiel,['24'],66,70,Kawasaki Frontale,€700K,€3K,1422
201081,Poland,B. Kopacz,['26'],66,69,Zagłębie Lubin,€675K,€3K,1459
224121,Italy,A. Capello,['22'],66,71,Padova,€875K,€2K,1628
224633,China PR,He Guan,['25'],66,70,Shanghai SIPG,€700K,€5K,1427
230777,Brazil,Pablo,['25'],66,67,Santa Clara,€775K,€3K,1637
216186,Austria,P. Zulechner,['28'],66,66,Erzgebirge Aue,€675K,€3K,1604
227706,Slovakia,J. Hromada,['22'],66,72,Slavia Praha,€750K,€500,1712
234874,Germany,M. Jansen,['25'],66,69,Sandhausen,€675K,€3K,1683
235642,England,R. Yates,['20'],66,79,Nottingham Forest,€1.2M,€10K,1759
219259,England,R. Brown,['22'],66,73,Forest Green Rovers,€900K,€5K,1842
222843,Brazil,Ronan,['23'],66,72,Rio Ave,€900K,€3K,1415
223867,Austria,A. Gruber,['23'],66,72,Mattersburg,€875K,€6K,1696
165243,France,C. Cambon,['31'],66,66,Orléans,€425K,€2K,1594
208764,Serbia,Z. Alomerović,['27'],66,69,Lechia Gdańsk,€550K,€3K,1032
209532,Austria,D. Bachmann,['23'],66,72,Kilmarnock,€650K,€2K,1139
210044,England,C. Burgess,['26'],66,69,Portsmouth,€675K,€4K,1428
216444,Tunisia,M. Gouaida,['25'],66,67,Sandhausen,€775K,€3K,1605
229500,Guinea Bissau,Jaquité,['22'],66,74,Tondela,€825K,€2K,1729
233084,Argentina,N. Molina,['20'],66,76,Rosario Central,€900K,€4K,1668
236668,Argentina,G. Rojas,['21'],66,76,San Lorenzo,€900K,€4K,1758
187004,Niger,M. Maâzou,['29'],66,66,Ohod,€625K,€7K,1726
207741,Netherlands,M. Lieder,['28'],66,66,SønderjyskE,€675K,€5K,1597
232573,Japan,K. Matsubara,['25'],66,69,Yokohama F. Marinos,€675K,€2K,1698
210046,Republic of Ireland,K. Sadlier,['23'],66,72,Doncaster Rovers,€875K,€3K,1762
219518,Argentina,P. Becker,['25'],66,67,Rosario Central,€775K,€5K,1699
220030,France,G. Paquiez,['24'],66,70,Nîmes,€700K,€5K,1708
223870,Morocco,N. Aankour,['24'],66,67,Arka Gdynia,€775K,€2K,1751
186494,England,M. Oxley,['27'],66,68,Southend United,€525K,€3K,1093
200319,England,B. Coker,['29'],66,66,Southend United,€475K,€4K,1748
170879,Wales,S. MacDonald,['30'],66,66,Wigan Athletic,€475K,€15K,1773
240511,Belgium,I. Boonen,['19'],66,76,KV Oostende,€1M,€3K,1666
207744,Central African Republic,A. Youga,['25'],66,68,Le Havre,€650K,€3K,1642
222080,Colombia,H. Zapata,['23'],66,71,Millonarios,€850K,€2K,1648
172928,England,C. Lines,['32'],66,66,Bristol Rovers,€475K,€4K,1730
190592,Austria,M. Sollbauer,['28'],66,67,Wolfsberger AC,€575K,€5K,1400
203137,Sweden,R. Jansson,['26'],66,69,Orlando City,€675K,€3K,1470
208001,Brazil,Paulo Otávio,['23'],66,71,Ingolstadt,€725K,€6K,1722
208513,United States,A. Guido,['24'],66,71,Los Angeles FC,€850K,€3K,1753
213377,Saudi Arabia,H. Al Hazaa,['26'],66,66,Al Ittifaq,€700K,€9K,1540
215169,Argentina,F. Castillón,['32'],66,66,Aldosivi,€500K,€4K,1697
228225,England,W. Harding,['21'],66,77,Birmingham City,€950K,€6K,1633
186241,Estonia,H. Ojamaa,['27'],66,66,Miedź Legnica,€675K,€2K,1719
186753,Serbia,N. Gulan,['29'],66,66,Royal Excel Mouscron,€475K,€4K,1716
206210,Italy,S. Ganz,['24'],66,69,Ascoli,€825K,€2K,1605
214658,Sweden,J. Karlström,['23'],66,72,Djurgården,€875K,€2K,1803
224386,Argentina,M. Tévez,['21'],66,74,Defensa y Justicia,€950K,€4K,1668
230786,Spain,Pepelu,['19'],66,80,Levante,€1.4M,€4K,1689
213635,England,T. Lapslie,['22'],66,74,Colchester United,€825K,€4K,1710
219779,Ghana,E. Assifuah,['24'],66,67,Le Havre,€775K,€3K,1716
234371,France,R. Descamps,['22'],66,74,Clermont,€700K,€2K,857
238979,Germany,C. Handke,['29'],66,66,Magdeburg,€500K,€5K,1345
239491,Argentina,J. Álvarez,['22'],66,74,Banfield,€950K,€4K,1603
246147,England,M. Greenwood,['16'],66,86,Manchester United,€1.3M,€10K,1691
205956,Republic of Ireland,C. Dunne,['25'],66,68,Motherwell,€650K,€3K,1661
214660,Argentina,L. Rodríguez,['24'],66,71,Tigre,€725K,€4K,1863
219780,Portugal,Claude Gonçalves,['24'],66,70,Troyes,€700K,€3K,1703
242052,Paraguay,J. Medina,['21'],66,76,New York City,€1M,€3K,1719
186756,Scotland,D. Swanson,['31'],66,66,St. Johnstone,€575K,€3K,1913
191108,England,S. McConville,['29'],66,66,Accrington Stanley,€625K,€3K,1721
216709,Croatia,A. Sušac,['29'],66,66,Osnabrück,€500K,€2K,1475
229509,Austria,M. Perlak,['32'],66,66,Mattersburg,€500K,€6K,1705
193157,Netherlands,J. van der Linden,['27'],66,67,Sydney,€600K,€3K,1718
198534,Denmark,M. Rømer,['26'],66,66,SønderjyskE,€675K,€5K,1746
199046,Republic of Ireland,K. Dawson,['28'],66,66,Cheltenham Town,€650K,€5K,1736
204422,Australia,D. McGowan,['26'],66,66,Vendsyssel,€550K,€4K,1609
152454,England,G. Evans,['30'],66,66,Portsmouth,€600K,€4K,1917
220038,England,H. McGahey,['22'],66,72,Scunthorpe United,€750K,€3K,1508
236166,Brazil,Ever Rodeiro,['34'],66,66,Botafogo,€325K,€7K,1762
245894,Spain,Robert,['17'],66,81,Real Betis,€1.3M,€4K,1574
186502,Netherlands,G. Nijholt,['28'],66,66,NAC Breda,€525K,€3K,1826
187014,Mexico,C. Cercado,['29'],66,66,Lobos BUAP,€500K,€3K,1591
199815,England,S. Mantom,['26'],66,67,Southend United,€750K,€4K,1739
203399,Netherlands,O. Bouy,['25'],66,70,PEC Zwolle,€700K,€3K,1797
225927,France,Q. Lecoeuche,['24'],66,71,Orléans,€725K,€2K,1749
224648,China PR,Li Lei,['26'],66,66,Beijing Guoan,€550K,€6K,1708
236168,Brazil,Raphael Doninho,['30'],66,66,Grêmio,€600K,€8K,1759
241032,Mali,S. Diarra,['23'],66,72,Lens,€875K,€3K,1810
205961,Spain,Alex Gorrín,['24'],66,70,Motherwell,€700K,€2K,1733
223369,Germany,M. Ballmert,['24'],66,69,Meppen,€675K,€1K,1634
226697,Mexico,M. Laínez,['22'],66,72,Lobos BUAP,€875K,€3K,1760
169609,England,J. Grounds,['30'],66,66,Bolton Wanderers,€475K,€4K,1674
207754,France,K. Mayi,['25'],66,69,Brest,€825K,€3K,1602
208778,Italy,N. Manfredini,['30'],66,66,Spezia,€425K,€2K,1043
213642,England,J. Wilson,['22'],66,73,Aberdeen,€925K,€3K,1646
232586,Japan,K. Koizumi,['23'],66,71,Kashima Antlers,€725K,€4K,1679
236938,England,M. Wilks,['19'],66,80,Doncaster Rovers,€1.4M,€2K,1544
195722,Chile,R. Cereceda,['33'],66,66,O'Higgins,€250K,€3K,1786
206219,Spain,Juan Cruz,['25'],66,67,Elche,€625K,€3K,1643
214411,Chile,N. Maturana,['24'],66,66,Univ. Concepción,€700K,€2K,1717
223115,Netherlands,P. Gladon,['26'],66,67,FC Groningen,€775K,€4K,1594
232331,Turkey,E. Aydoğan,['21'],66,76,Bursaspor,€1M,€4K,1765
234635,Croatia,N. Jambor,['22'],66,74,Rio Ave,€925K,€3K,1761
239499,Germany,K. Eisele,['23'],66,73,Hallescher FC,€675K,€1K,869
244363,Brazil,Daniel Fuzato,['20'],66,75,Roma,€750K,€8K,940
211340,Bolivia,G. Valverde,['28'],66,66,,€0,€0,1549
219788,Colombia,C. Rivas,['26'],66,66,Patriotas Boyacá,€700K,€1K,1729
234636,Serbia,A. Pavlović,['24'],66,71,Rapid Vienna,€875K,€6K,1537
170636,Scotland,A. Lithgow,['30'],66,66,Livingston,€475K,€3K,1501
186508,Norway,A. Østbø,['27'],66,69,Rosenborg,€550K,€2K,1023
189836,England,J. Mills,['28'],66,66,Forest Green Rovers,€500K,€5K,1815
198285,England,L. Nicholls,['25'],66,71,Milton Keynes Dons,€625K,€4K,1069
225933,Brazil,Erik,['23'],66,71,Desportivo Aves,€875K,€4K,1626
231821,Saudi Arabia,Z. Al Sahafi,['24'],66,70,Al Ittihad,€700K,€9K,1697
236941,Scotland,J. Hastie,['19'],66,80,Motherwell,€1.4M,€2K,1609
183437,Italy,M. Rubin,['30'],66,66,Ascoli,€475K,€2K,1758
213646,Portugal,Miguel Oliveira,['24'],66,69,Vitória SC,€575K,€2K,1014
227982,Korea Republic,Jang Yun Ho,['21'],66,73,Incheon United,€900K,€2K,1749
233870,Portugal,Ricardo Alves,['27'],66,68,Tondela,€625K,€2K,1607
236174,Brazil,Kauã Reisende,['26'],66,66,Bahia,€700K,€5K,1563
193166,Mexico,L. Madrigal,['25'],66,69,Guadalajara,€825K,€10K,1552
235151,Japan,T. Ogihara,['26'],66,68,Yokohama F. Marinos,€650K,€2K,1697
238479,Brazil,Renê Santos,['26'],66,69,Marítimo,€675K,€3K,1571
241551,France,Y. Armougom,['20'],66,79,Caen,€1.1M,€5K,1664
205712,Portugal,Bruno Andrade,['24'],66,68,Lincoln City,€800K,€6K,1692
214416,Chile,I. Díaz,['28'],66,66,Everton,€675K,€2K,1609
244112,Ghana,D. Kyereh,['22'],66,72,Wehen Wiesbaden,€900K,€3K,1552
226705,Ghana,D. Atanga,['21'],66,75,SpVgg Greuther Fürth,€1M,€3K,1638
233105,Australia,K. Dougall,['25'],66,68,Barnsley,€650K,€4K,1697
204946,Japan,Y. Otsu,['28'],66,66,Yokohama F. Marinos,€650K,€3K,1764
242578,France,B. Badiashile,['17'],66,86,Monaco,€1.1M,€7K,1444
202131,England,J. Cousins,['24'],66,68,Queens Park Rangers,€675K,€3K,1782
232595,Korea Republic,Ko Seung Beom,['24'],66,68,Suwon Bluewings,€800K,€3K,1719
169619,England,G. Liddle,['32'],66,66,Carlisle United,€375K,€4K,1682
241043,Uruguay,G. Freitas,['26'],66,66,Everton,€550K,€2K,1726
205460,Germany,C. Schoppenhauer,['26'],66,68,Aalen,€650K,€1K,1346
215700,England,L. O'Nien,['23'],66,73,Sunderland,€750K,€4K,1841
232852,Japan,T. Yonemoto,['27'],66,66,Nagoya Grampus,€650K,€3K,1789
140181,Japan,H. Sogahata,['38'],66,66,Kashima Antlers,€45K,€2K,969
144021,Switzerland,C. Schwegler,['34'],66,66,Luzern,€180K,€5K,1729
215701,Netherlands,E. Bakker,['28'],66,66,De Graafschap,€650K,€3K,1792
216981,Curacao,G. Kastaneer,['22'],66,72,NAC Breda,€875K,€3K,1679
232597,Japan,H. Fujiharu,['29'],66,66,Gamba Osaka,€475K,€4K,1557
233109,Netherlands,F. Stokkers,['22'],66,71,Fortuna Sittard,€875K,€3K,1536
235925,Argentina,G. Gómez,['22'],66,75,Racing Club,€750K,€4K,964
244117,France,É. Vandenabeele,['26'],66,69,Grenoble Foot 38,€675K,€2K,1467
188821,France,S. Camille,['32'],66,66,Tenerife,€350K,€3K,1788
220566,Guinea,D. Camara,['23'],66,71,Red Star,€875K,€3K,1691
230038,France,A. Maisonnial,['20'],66,79,Sion,€1M,€5K,1127
197527,Sweden,P. Dimitriadis,['32'],66,66,AIK,€375K,€3K,1790
198039,England,M. Gillespie,['26'],66,69,Motherwell,€550K,€2K,1114
205463,Germany,M. Thiede,['26'],66,67,Karlsruher SC,€625K,€3K,1750
228759,France,K. Boto,['22'],66,75,Auxerre,€850K,€2K,1680
229527,Ukraine,S. Gryn,['24'],66,69,Vejle,€825K,€4K,1715
176023,Spain,Nano,['33'],66,66,Almería,€250K,€3K,1901
201112,Poland,J. Słowik,['26'],66,68,Vegalta Sendai,€550K,€2K,968
212120,Belgium,M. Heylen,['24'],66,70,Zulte-Waregem,€700K,€4K,1539
194200,Spain,Trujillo,['30'],66,66,Almería,€475K,€3K,1528
199321,Czech Republic,T. Holý,['26'],66,70,Gillingham,€575K,€3K,1031
206489,England,E. Fryers,['25'],66,67,Barnsley,€625K,€4K,1711
207769,Argentina,P. Caballero,['32'],66,66,Almería,€525K,€4K,1527
220569,Armenia,E. Babayan,['22'],66,72,Hobro,€875K,€3K,1795
156313,Egypt,A. El-Abd,['33'],66,66,Wycombe Wanderers,€250K,€3K,1484
235161,England,J. Maja,['19'],66,80,Bordeaux,€1.4M,€7K,1564
183449,Wales,J. Jacobson,['31'],66,66,Wycombe Wanderers,€425K,€3K,1832
216730,Norway,S. Gregersen,['23'],66,71,Elfsborg,€725K,€2K,1545
220058,England,D. Phillips,['23'],66,73,Charlton Athletic,€675K,€3K,1089
220314,Israel,O. Marciano,['28'],66,68,Hibernian,€550K,€2K,1042
232090,Georgia,G. Aburjania,['23'],66,73,Lugo,€775K,€3K,1767
240282,Czech Republic,A. Matějů,['22'],66,72,Brescia,€750K,€2K,1736
210843,Saudi Arabia,H. Kadish,['25'],66,66,Al Hilal,€550K,€9K,1739
213147,England,J. Allen,['23'],66,70,Burton Albion,€825K,€4K,1772
225435,Colombia,J. Moreno,['21'],66,75,Millonarios,€850K,€1K,1358
239259,Belgium,R. Bushiri,['18'],66,80,AS Eupen,€1.2M,€2K,1385
206492,Senegal,A. Sané,['25'],66,69,Sochaux,€825K,€3K,1598
215196,Argentina,M. Galmarini,['36'],66,66,Tigre,€70K,€3K,1883
225948,Denmark,R. Lauritsen,['22'],66,75,Norrköping,€850K,€2K,1586
244892,France,S. Diop,['18'],66,87,Monaco,€1.5M,€8K,1628
181149,Canada,A. Hainault,['32'],66,66,Kaiserslautern,€375K,€2K,1625
194717,France,R. Grange,['29'],66,66,Grenoble Foot 38,€625K,€3K,1760
217758,Northern Ireland,C. Washington,['26'],66,67,Sheffield United,€775K,€5K,1641
222878,England,T. Walker,['21'],66,76,Mansfield Town,€1M,€5K,1691
213407,England,M. Macey,['23'],66,72,Plymouth Argyle,€650K,€3K,1054
152735,Republic of Ireland,M. Doyle,['36'],66,66,Notts County,€90K,€4K,1747
220831,France,M. Malsa,['22'],66,73,Albacete,€775K,€3K,1724
221599,South Africa,N. Nyauza,['28'],66,66,Orlando Pirates,€500K,€500,1579
236447,Venezuela,R. Peña,['21'],66,73,Houston Dynamo,€925K,€3K,1501
236703,Germany,D. Raum,['20'],66,75,SpVgg Greuther Fürth,€1M,€3K,1682
240031,Bosnia and Herzegovina,E. Ćivić,['22'],66,73,Sparta Praha,€750K,€500,1754
246687,Uruguay,L. Paiva,['24'],66,69,Argentinos Juniors,€825K,€4K,1621
213152,England,C. Morris,['22'],66,74,Norwich City,€950K,€8K,1605
221601,Spain,Carlos Abad,['23'],66,74,Córdoba,€700K,€2K,1150
156321,England,A. Akinfenwa,['36'],66,66,Wycombe Wanderers,€230K,€3K,1586
223137,Italy,F. Bonazzoli,['21'],66,74,Padova,€950K,€2K,1572
226721,Mexico,G. Alcalá,['25'],66,70,Querétaro,€600K,€3K,1167
230561,Netherlands,J. Grot,['20'],66,75,VVV-Venlo,€1M,€3K,1617
45473,Germany,C. Tiffert,['36'],66,66,Hallescher FC,€90K,€2K,1830
211618,Austria,D. Starkl,['24'],66,69,Admira,€825K,€4K,1690
211874,Germany,S. Scherder,['25'],66,68,Preußen Münster,€650K,€2K,1443
214178,Colombia,J. Vela,['25'],66,69,Boyacá Chicó,€800K,€1K,1608
224930,Italy,A. Sabbione,['26'],66,66,Carpi,€550K,€2K,1715
228770,Colombia,J. Segura,['21'],66,79,Atlas,€1.1M,€5K,1379
241570,Mexico,U. Cardona,['19'],66,76,Atlas,€1M,€3K,1677
184482,Turkey,J. Karacan,['29'],66,66,Central Coast Mariners,€625K,€2K,1861
202915,Spain,Quintanilla,['27'],66,67,Córdoba,€600K,€3K,1574
225955,Austria,M. Kvasina,['21'],66,70,Mattersburg,€850K,€5K,1505
239523,Germany,M. Rossmann,['23'],66,74,Heracles Almelo,€825K,€3K,1300
190883,Guam,A. DeLaGarza,['30'],66,66,Houston Dynamo,€475K,€3K,1787
162980,England,A. Taylor,['31'],66,66,Bolton Wanderers,€425K,€4K,1710
230308,Colombia,L. Balanta,['27'],66,66,Deportes Tolima,€525K,€2K,1625
239268,Switzerland,N. Manzambi,['21'],66,76,Córdoba,€1M,€3K,1563
243364,Japan,D. Watari,['25'],66,68,Sanfrecce Hiroshima,€800K,€5K,1664
183204,Bulgaria,P. Zanev,['32'],66,66,,€0,€0,1786
212645,Guinea,P. Konate,['24'],66,70,GIF Sundsvall,€700K,€2K,1631
216485,Congo DR,A. Tshibola,['23'],66,71,Kilmarnock,€850K,€3K,1816
241829,Brazil,Lucas,['21'],66,76,Sporting Braga,€900K,€3K,1445
208806,Wales,M. Fox,['24'],66,69,Sheffield Wednesday,€675K,€7K,1656
209062,Sweden,P. Frick,['26'],66,67,Elfsborg,€775K,€3K,1732
229286,Germany,T. Skarke,['21'],66,74,Heidenheim,€950K,€4K,1600
236198,Brazil,Luis Marleiro,['26'],66,66,América Mineiro,€700K,€6K,1748
207783,United States,R. Gaddis,['28'],66,66,Philadelphia Union,€500K,€3K,1619
228007,Korea Republic,Lee Yeong Jae,['23'],66,73,Gangwon,€900K,€2K,1761
244391,Zambia,F. Sakala,['21'],66,73,KV Oostende,€925K,€4K,1697
245159,Spain,Juan Ibiza,['22'],66,75,Almería,€850K,€3K,1504
209320,France,N. Saint-Ruf,['25'],66,69,Nancy,€675K,€3K,1511
173480,Austria,A. Lienhart,['32'],66,66,Rheindorf Altach,€350K,€4K,1766
177320,Mexico,J. Zavala,['30'],66,66,Puebla,€475K,€3K,1746
246952,France,Y. Zahary,['19'],66,77,Caen,€950K,€3K,1415
189352,Sweden,M. Sema,['29'],66,66,Norrköping,€650K,€3K,1732
205481,England,M. Bennett,['21'],66,75,Derby County,€1M,€10K,1750
211881,Germany,Q. Moll,['27'],66,67,1860 München,€600K,€3K,1708
232617,Japan,K. Shimizu,['29'],66,66,Sanfrecce Hiroshima,€625K,€5K,1773
208298,Argentina,M. Rivero,['28'],66,66,Belgrano,€525K,€5K,1929
232874,Japan,S. Yamamoto,['33'],66,66,Kashima Antlers,€250K,€4K,1732
240811,Argentina,M. Torres,['20'],66,76,Banfield,€1.1M,€4K,1624
208812,England,M. Benning,['24'],66,69,Mansfield Town,€675K,€5K,1861
221356,North Macedonia,D. Mahmudov,['28'],66,66,Excelsior,€650K,€3K,1684
229036,Denmark,S. Reese,['24'],66,70,Horsens,€700K,€3K,1513
234668,Germany,F. Ananou,['20'],66,76,Ingolstadt,€900K,€5K,1619
173484,Spain,Aitor,['31'],66,66,Extremadura UD,€425K,€3K,1661
189868,Jamaica,M. Marshall,['31'],66,66,Charlton Athletic,€575K,€5K,1746
138413,England,M. Kilgallon,['34'],66,66,Hamilton Academical,€200K,€3K,1470
163757,Wales,J. Walsh,['26'],66,69,Milton Keynes Dons,€675K,€5K,1607
239021,Germany,T. Bergmann,['21'],66,75,Kaiserslautern,€850K,€2K,1823
199598,Spain,Jony Ñíguez,['33'],66,66,Elche,€250K,€3K,1774
221358,England,J. Rossiter,['21'],66,78,Bury,€1M,€4K,1695
225710,Senegal,S. Sy,['22'],66,74,Monaco,€700K,€10K,1133
237742,Japan,K. Fukai,['23'],66,71,Consadole Sapporo,€850K,€2K,1696
244654,Japan,K. Osako,['18'],66,76,Sanfrecce Hiroshima,€725K,€1K,921
208303,Korea Republic,Bae Seul Gi,['33'],66,66,Pohang Steelers,€250K,€3K,1377
228271,Peru,C. Gonzáles,['25'],66,67,,€0,€0,1728
243887,Germany,T. Mohr,['22'],66,72,SpVgg Greuther Fürth,€875K,€3K,1724
221360,Chile,C. Espinosa,['35'],66,66,Curicó Unido,€275K,€2K,1544
246960,Netherlands,M. Ihattaren,['16'],66,85,PSV,€1.3M,€2K,1593
202161,Italy,F. Concas,['31'],66,66,Carpi,€575K,€2K,1776
162993,England,J. Perch,['32'],66,66,Scunthorpe United,€375K,€4K,1699
187313,Brazil,Jou Silva,['31'],66,66,Al Quadisiya,€575K,€7K,1685
191153,Sweden,R. Sandberg,['27'],66,68,Stabæk,€525K,€2K,1052
224690,China PR,Li Ang,['24'],66,71,Jiangsu Suning,€725K,€5K,1783
230834,Mexico,A. Peña,['22'],66,74,Necaxa,€825K,€4K,1558
234418,Germany,P. Kurzweg,['24'],66,70,Würzburger Kickers,€700K,€3K,1771
241586,Spain,Iñigo Muñoz,['21'],66,78,Athletic Club,€1.1M,€6K,1662
244402,France,H. El Mokeddem,['19'],66,76,Toulouse,€1M,€5K,1644
205491,Mexico,J. Espericueta,['23'],66,71,Puebla,€850K,€3K,1791
213171,Korea Republic,Ka Sol Hyun,['27'],66,66,Jeonnam Dragons,€550K,€3K,1480
230835,Côte d'Ivoire,J. Drolè,['20'],66,78,Antalyaspor,€1.2M,€4K,1610
233139,Switzerland,C. Itten,['21'],66,77,St. Gallen,€1.1M,€4K,1607
235955,France,R. Guitane,['19'],66,83,Rennes,€1.4M,€5K,1614
236467,Germany,F. Götze,['20'],66,79,FC Augsburg,€1.1M,€5K,1509
244915,Ghana,M. Salisu,['19'],66,82,Real Valladolid,€1.2M,€3K,1410
206004,Finland,J. Ojala,['29'],66,66,Häcken,€500K,€2K,1393
245172,Italy,M. Di Gennaro,['24'],66,73,Livorno,€775K,€2K,1341
190644,Japan,H. Ibusuki,['27'],66,66,Shonan Bellmare,€675K,€2K,1404
191924,Korea Republic,Lee Bum Young,['29'],66,66,Jeonbuk Motors,€425K,€3K,1066
203445,Germany,B. Kessel,['30'],66,66,Eintracht Braunschweig,€475K,€3K,1751
214709,Chile,J. Abarca,['29'],66,66,San Luis,€500K,€2K,1560
223925,Germany,A. Brunst,['22'],66,74,Magdeburg,€700K,€3K,1031
227509,Iceland,E. Ómarsson,['23'],66,70,Excelsior,€850K,€3K,1667
229557,Colombia,S. Macías,['22'],66,74,Independiente Medellín,€800K,€2K,1669
231093,Paraguay,J. Patiño,['29'],66,66,Belgrano,€500K,€5K,1415
233141,Japan,T. Hasegawa,['24'],66,70,Kawasaki Frontale,€850K,€3K,1701
233397,Germany,A. Diawusie,['20'],66,77,Wehen Wiesbaden,€1.1M,€3K,1582
