ID,Nationality,Name,Age,Overall,Potential,Team,Value,Wage,Total_Point
215046,Chile,V. Alfaro,['19'],61,68,Cobreloa,€190K,€4K,1487
226822,England,C. Roberts,['17'],61,73,Newcastle United,€190K,€2K,1537
210439,France,K. Boutaïb,['27'],61,61,Gazélec Ajaccio,€250K,€2K,1490
169223,Germany,T. Stuckmann,['33'],61,61,Preston North End,€160K,€3K,1193
172807,England,M. Collins,['28'],61,61,Oxford United,€220K,€3K,1687
210952,Wales,C. Jones,['27'],61,61,Bury,€210K,€3K,1752
213512,Iceland,G. Þórarinsson,['22'],61,67,Nordsjælland,€150K,€4K,1683
222216,Norway,K. Opseth,['24'],61,65,Sogndal,€250K,€4K,1463
223240,Argentina,G. Bettini,['21'],61,69,Banfield,€160K,€4K,1501
203273,United States,G. Farfán,['26'],61,64,Chiapas,€220K,€3K,1760
138249,Scotland,Z. Diamond,['29'],61,61,Northampton Town,€170K,€2K,1477
204297,Republic of Ireland,A. O'Connor,['21'],61,71,Plymouth Argyle,€150K,€4K,1642
224010,Spain,José Suarez,['18'],61,70,Barcelona II,€140K,€2K,1193
193546,Scotland,S. Saunders,['23'],61,67,Ross County,€180K,€4K,1496
200715,England,A. Davies,['21'],61,68,Barnsley,€160K,€4K,1156
206091,England,T. Thorpe,['21'],61,70,Manchester United,€160K,€6K,1439
208907,Poland,S. Steblecki,['22'],61,66,SC Cambuur,€190K,€4K,1583
170252,England,A. Nicholls,['26'],61,61,Exeter City,€275K,€3K,1538
191500,Saudi Arabia,B. Al Khamees,['29'],61,61,Al Taawon,€230K,€4K,1662
210701,Saudi Arabia,M. Khudari,['22'],61,65,Al Raed,€150K,€4K,1632
214797,Chile,M. Berrios,['32'],61,61,Unión La Calera,€130K,€4K,1322
221197,England,F. Onyedinma,['17'],61,72,Wycombe Wanderers,€160K,€2K,1594
184077,Norway,R. Vikstøl,['25'],61,65,Start,€210K,€4K,1621
215310,Poland,K. Mackiewicz,['22'],61,65,Jagiellonia Białystok,€190K,€4K,1553
152590,Australia,S. Stefanutto,['34'],61,61,Brisbane Roar,€70K,€5K,1687
187918,Kosovo,A. Raskaj,['24'],61,65,Sandnes Ulf,€230K,€4K,1615
223759,Ukraine,V. Yurchenko,['20'],61,74,Bayer 04 Leverkusen,€210K,€5K,1612
163855,England,S. Jennings,['29'],61,61,Tranmere Rovers,€160K,€4K,1695
212240,Turkey,K. Karaman,['20'],61,70,Hannover 96,€210K,€4K,1414
202513,Italy,G. Prestia,['20'],61,70,Parma,€160K,€3K,1397
180753,Australia,M. Bridge,['28'],61,61,Western Sydney Wanderers,€220K,€5K,1602
192273,Sweden,E. Hedvall,['31'],61,61,Gefle,€190K,€4K,1099
202258,Norway,K. Berge,['33'],61,61,Sarpsborg 08,€100K,€2K,1503
218898,Ghana,M. Otoo,['22'],61,66,Sogndal,€210K,€4K,1510
226066,Cameroon,P. Abogo,['20'],61,69,,€0,€0,1188
197907,Mexico,M. Sansores,['23'],61,64,Morelia,€230K,€4K,1521
211987,Germany,R. Yalcin,['20'],61,74,VfB Stuttgart,€150K,€3K,1581
190995,Scotland,B. Inman,['22'],61,68,Crewe Alexandra,€190K,€2K,1552
206100,Côte d'Ivoire,C. Touré,['21'],61,67,Lorient,€160K,€4K,1399
212756,Korea Republic,Lee Hoo Kwon,['23'],61,62,Sangju Sangmu,€210K,€4K,1633
227604,Germany,F. Platte,['18'],61,76,Schalke 04,€190K,€4K,1493
204821,Denmark,Y. Toutouh,['21'],61,71,København,€190K,€6K,1745
206101,North Macedonia,D. Babunski,['20'],61,72,Barcelona II,€190K,€2K,1725
184086,Turkey,S. Demirhan,['25'],61,66,Mersin İdman yurdu,€210K,€4K,1562
159255,Sweden,P. Haginge,['29'],61,61,Örebro,€170K,€4K,1614
169495,Italy,R. De Vita,['26'],61,61,Ross County,€250K,€5K,1659
186135,Northern Ireland,C. Evans,['23'],61,66,Blackburn Rovers,€210K,€4K,1655
223512,France,S. Clémence,['26'],61,64,Angers SCO,€275K,€5K,1533
163352,England,M. Higdon,['30'],61,61,Sheffield United,€210K,€4K,1578
190488,France,T. Makengo,['22'],61,66,Châteauroux,€210K,€4K,1481
199705,France,M. Hautbois,['23'],61,64,Laval,€190K,€4K,1177
223769,Turkey,Ö. Özkaya,['26'],61,63,Konyaspor,€220K,€5K,1567
49945,Haiti,K. Jaggy,['31'],61,61,Aarau,€140K,€4K,1621
190489,Sweden,D. Gustavsson,['23'],61,64,Örebro,€210K,€4K,1573
213530,Denmark,N. Poulsen,['20'],61,69,Randers,€190K,€3K,1615
224538,Portugal,Pedro Nuno,['19'],61,70,Académica,€170K,€3K,1507
205596,England,J. Husband,['20'],61,70,Fulham,€160K,€3K,1572
205853,Romania,S. Popescu,['21'],61,67,Ternana,€160K,€4K,1439
148765,Poland,S. Sawala,['31'],61,61,Bełchatów,€130K,€4K,1676
228893,Argentina,M. Guanini,['18'],61,68,Gimnasia La Plata,€140K,€2K,1315
172573,Denmark,P. Kristensen,['27'],61,63,AaB,€210K,€6K,1792
183069,Senegal,M. Fall,['32'],61,61,Gazélec Ajaccio,€130K,€2K,1517
185117,Poland,G. Baran,['31'],61,61,Bełchatów,€130K,€4K,1549
207902,Poland,P. Tuszyński,['24'],61,64,Jagiellonia Białystok,€250K,€4K,1558
211230,Spain,Uxío,['21'],61,68,Córdoba,€160K,€4K,1565
216094,Portugal,Dani,['24'],61,65,Penafiel,€210K,€4K,1580
155422,Poland,J. Szmatuła,['33'],61,61,Piast Gliwice,€160K,€3K,1174
157470,England,A. Barrett,['34'],61,61,Southend United,€70K,€2K,1302
224286,Brazil,Leandro,['30'],61,61,Korona Kielce,€160K,€4K,1541
192030,Australia,Z. Caravella,['31'],61,61,Newcastle Jets,€170K,€4K,1688
214303,Chile,C. Sepulveda,['19'],61,70,Unión La Calera,€170K,€3K,1688
152095,Austria,D. Baldauf,['29'],61,61,Wolfsberger AC,€170K,€4K,1566
190495,Mexico,J. Díaz,['27'],61,62,Universidad Guadalajara,€210K,€5K,1674
190240,England,S. Bennett,['23'],61,64,Exeter City,€180K,€2K,1508
204065,Brazil,Fabinho,['23'],61,66,Perugia,€210K,€4K,1531
214561,Colombia,D. Bustos,['28'],61,61,Deportivo Pasto,€190K,€5K,1776
223777,Poland,P. Baranowski,['23'],61,67,Bełchatów,€180K,€4K,1334
188706,France,A. Touré,['25'],61,66,Tours,€210K,€4K,1496
218659,England,M. Targett,['18'],61,77,Southampton,€140K,€2K,1642
204324,Scotland,M. Kennedy,['19'],61,73,Cardiff City,€170K,€3K,1676
212516,Scotland,J. Souttar,['17'],61,78,Dundee United,€140K,€2K,1455
219172,England,M. Cain,['20'],61,71,Walsall,€190K,€2K,1683
191268,Saudi Arabia,F. Al Mobarak,['30'],61,61,Al Shoalah,€190K,€4K,1511
200485,England,J. McGlashan,['26'],61,61,Gillingham,€250K,€3K,1543
202533,Republic of Ireland,M. Harriman,['21'],61,67,Luton Town,€160K,€4K,1564
203045,Sweden,C. Wede,['24'],61,65,Falkenberg,€230K,€4K,1697
208165,Switzerland,B. Djimsiti,['21'],61,69,Zürich,€160K,€6K,1495
226853,Netherlands,J. St. Juste,['17'],61,77,SC Heerenveen,€140K,€2K,1482
227877,France,R. Pereira de Sa,['17'],61,76,Paris Saint Germain,€160K,€4K,1727
205094,Korea Republic,Cho Young Cheol,['25'],61,66,Ulsan,€240K,€5K,1717
210726,Korea Republic,Jin Sung Wook,['20'],61,65,Incheon United,€210K,€4K,1514
221734,Austria,Y. Sallahi,['20'],61,71,Karlsruher SC,€190K,€3K,1689
147239,Russia,I. Ershov,['35'],61,61,Arsenal Tula,€35K,€2K,1651
165671,Poland,W. Kędziora,['33'],61,61,Piast Gliwice,€150K,€3K,1507
205864,England,A. Morgan,['20'],61,67,Yeovil Town,€210K,€2K,1534
215336,Colombia,D. Leudo,['20'],61,69,Deportivo Pasto,€150K,€3K,1604
224808,Italy,G. Ferrari,['22'],61,65,Crotone,€160K,€4K,1303
186152,England,J. Dunne,['24'],61,65,Portsmouth,€230K,€4K,1735
188200,England,M. Taylor,['32'],61,61,Cheltenham Town,€130K,€2K,1552
219689,Chile,S. Lizana,['21'],61,70,O'Higgins,€210K,€5K,1558
190249,Switzerland,G. Frontino,['24'],61,66,Thun,€250K,€4K,1592
193321,Tunisia,S. Ben Djemia,['25'],61,67,Laval,€210K,€4K,1626
204842,Switzerland,Y. Brecher,['21'],61,71,Zürich,€160K,€6K,1197
214314,Colombia,A. Otero,['30'],61,61,Patriotas Boyacá,€210K,€4K,1166
214826,Chile,F. Beas,['21'],61,65,Unión La Calera,€210K,€4K,1562
227370,Germany,M. Zetterer,['18'],61,76,Werder Bremen,€140K,€2K,1163
196907,Italy,D. Russo,['26'],61,62,Pro Vercelli,€230K,€3K,1184
206379,Iceland,H. Halldórsson,['30'],61,61,Sandnes Ulf,€210K,€4K,1216
207659,Austria,L. Grozurek,['22'],61,66,Admira,€190K,€4K,1603
176427,Switzerland,P. Muntwiler,['27'],61,61,Vaduz,€230K,€3K,1757
180779,Saudi Arabia,S. Al Bargan,['31'],61,61,Al Shoalah,€130K,€4K,1713
192811,England,J. Payne,['22'],61,70,Peterborough United,€190K,€4K,1763
204844,France,I. Tandia,['20'],61,73,Tours,€190K,€3K,1550
209196,Germany,P. Ziereis,['21'],61,66,St. Pauli,€160K,€4K,1427
209452,Poland,S. Rudol,['19'],61,66,Pogoń Szczecin,€140K,€3K,1565
214061,Chile,C. Herrera,['30'],61,61,Cobresal,€160K,€4K,1546
226605,Uruguay,H. Icart,['29'],61,61,Patriotas Boyacá,€230K,€4K,1648
183341,Poland,K. Poźniak,['24'],61,65,Bełchatów,€250K,€4K,1679
214062,Chile,A. Salazar,['31'],61,61,Cobresal,€140K,€4K,1237
219950,Sweden,N. Sonko Sundberg,['18'],61,74,AIK,€140K,€4K,1483
212015,Mexico,C. Treviño,['21'],61,72,Atlas,€150K,€4K,1683
51503,Denmark,B. Jensen,['39'],61,61,Crawley Town,€40K,€2K,1175
208944,England,N. Knight-Percival,['27'],61,61,Shrewsbury Town,€210K,€3K,1411
211504,England,L. Baker,['19'],61,73,Milton Keynes Dons,€190K,€4K,1627
221488,United States,R. Hollingshead,['23'],61,67,Dallas,€210K,€4K,1696
225584,France,Q. Cornette,['20'],61,68,Montpellier,€210K,€4K,1650
170288,England,J. Myrie-Williams,['26'],61,63,Sligo Rovers,€250K,€5K,1587
172080,Argentina,D. Senger,['31'],61,61,Aarau,€190K,€4K,1549
188720,France,M. Manset,['24'],61,61,Cheltenham Town,€250K,€2K,1486
205105,Italy,E. De Silvestro,['21'],61,68,Virtus Lanciano,€190K,€2K,1571
193073,England,L. Legge,['28'],61,61,Gillingham,€190K,€3K,1331
201522,Germany,S. Zellner,['23'],61,67,Sandhausen,€170K,€2K,1704
205874,Turkey,F. Kaplan,['25'],61,66,Gençlerbirliği,€220K,€4K,1206
218930,Jordan,A. Bani Yaseen,['25'],61,63,Al Raed,€210K,€4K,1512
221746,Mexico,A. Arreguín,['21'],61,68,Tigres UANL,€160K,€4K,1662
222258,Serbia,N. Komazec,['26'],61,64,Haugesund,€275K,€5K,1422
208691,Scotland,C. Smith,['18'],61,73,Aberdeen,€190K,€2K,1481
18739,Liechtenstein,P. Jehle,['32'],61,61,Vaduz,€180K,€2K,1159
216371,Russia,A. Timofeev,['20'],61,73,Spartak Moskva,€150K,€5K,1663
216627,England,K. Moore,['21'],61,68,Viking,€210K,€5K,1654
220979,Sweden,T. Carlsson,['25'],61,63,Falkenberg,€210K,€4K,1365
223027,Turkey,B. Kocabaş,['22'],61,69,Karabükspor,€210K,€4K,1484
199220,Bulgaria,P. Vidanov,['26'],61,63,Trapani,€220K,€3K,1531
163124,Italy,V. Aridità,['28'],61,61,Virtus Lanciano,€220K,€3K,1086
223797,Chile,M. Coronado,['27'],61,64,San Marcos,€190K,€5K,1668
193333,Italy,N. Brighenti,['24'],61,67,Vicenza,€210K,€2K,1426
177462,Sweden,G. Özkan,['28'],61,61,Brommapojkarna,€240K,€5K,1543
192566,Germany,M. Janzer,['22'],61,70,Heidenheim,€190K,€2K,1647
195126,England,J. Marquis,['22'],61,65,Gillingham,€210K,€2K,1610
220215,Colombia,W. Arias,['23'],61,68,Deportes Tolima,€190K,€4K,1157
164407,Montenegro,B. Božović,['29'],61,61,Al Shoalah,€230K,€4K,1573
198712,Italy,M. Lignani,['23'],61,65,Perugia,€210K,€4K,1610
202808,England,N. Yennaris,['21'],61,68,Wycombe Wanderers,€160K,€2K,1621
221240,Colombia,A. Jaramillo,['34'],61,61,Fortaleza CEIF,€90K,€2K,1600
171320,Scotland,G. Miller,['27'],61,61,St. Johnstone,€210K,€5K,1544
51512,Scotland,M. Canning,['32'],61,61,Hamilton Academical,€130K,€4K,1395
20537,Portugal,Briguel,['35'],61,61,Marítimo,€35K,€3K,1645
222777,Spain,Tendillo,['19'],61,70,Valencia,€140K,€4K,1406
223033,Spain,Jorge Meré,['17'],61,73,Sporting Gijón,€140K,€2K,1431
226617,Korea Republic,Jang Hyun Soo,['21'],61,69,Suwon Bluewings,€190K,€5K,1455
207674,United States,K. Walker,['25'],61,63,LA Galaxy,€200K,€6K,1603
227642,Nigeria,S. Adegbenro,['18'],61,73,Viking,€160K,€3K,1569
193594,Denmark,S. Jakobsen,['23'],61,66,Silkeborg,€180K,€4K,1423
221499,England,D. Gardner,['24'],61,67,Chesterfield,€230K,€2K,1608
222267,Portugal,Tucka,['18'],61,71,Arouca,€190K,€2K,1463
219708,Spain,Iñaki,['26'],61,64,Racing Santander,€250K,€5K,1624
221756,Korea Republic,Lee Kwang Hyuk,['18'],61,74,Pohang Steelers,€160K,€4K,1484
192572,Australia,S. Neville,['25'],61,63,Newcastle Jets,€210K,€4K,1608
214845,Chile,J. Castillo,['24'],61,65,Santiago Wanderers,€230K,€4K,1528
219709,Spain,Saúl,['19'],61,65,Racing Santander,€140K,€3K,1545
220477,Italy,M. Caldara,['20'],61,69,Trapani,€160K,€2K,1337
228413,Italy,E. Audero,['17'],61,75,Juventus,€140K,€4K,1253
163901,Italy,A. Coser,['31'],61,61,Virtus Entella,€190K,€2K,1207
188989,Germany,F. Riedel,['24'],61,66,Kaiserslautern,€210K,€4K,1643
210494,Austria,M. Schmerböck,['20'],61,66,Sturm Graz,€190K,€3K,1550
215102,Chile,J. Rebolledo,['22'],61,67,Deportes Iquique,€190K,€4K,1571
223038,Turkey,H. Hatipoğlu,['24'],61,64,Balıkesirspor,€210K,€4K,1249
206399,North Macedonia,D. Georgievski,['26'],61,65,Melbourne Victory,€220K,€7K,1573
218431,Egypt,A. Soleya,['25'],61,64,,€0,€0,1621
148544,Poland,P. Rachwał,['33'],61,61,Bełchatów,€90K,€3K,1687
221760,Korea Republic,Song Soo Young,['22'],61,64,Jeju United,€190K,€4K,1633
169793,Republic of Ireland,C. Smith,['21'],61,71,Watford,€190K,€4K,1633
184641,Mexico,V. Mañón,['22'],61,67,Veracruz,€210K,€4K,1654
193345,Switzerland,M. Aratore,['23'],61,67,St. Gallen,€210K,€4K,1595
213570,Scotland,S. O'Donnell,['22'],61,68,Partick Thistle,€160K,€4K,1706
156994,Italy,G. Abate,['30'],61,61,Trapani,€210K,€2K,1561
226370,Portugal,André Horta,['17'],61,75,Vitória FC,€160K,€2K,1674
201283,Ecuador,E. Montaño,['23'],61,65,Newcastle Jets,€230K,€4K,1548
202563,New Zealand,D. Keat,['26'],61,62,Falkenberg,€250K,€5K,1709
206147,Sweden,M. Antonsson,['23'],61,66,Kalmar,€230K,€4K,1476
169539,England,M. Hughes,['27'],61,61,Morecambe,€210K,€2K,1438
214852,Chile,J. Schwager,['30'],61,61,Palestino,€160K,€4K,1489
226628,Bosnia and Herzegovina,E. Šipović,['23'],61,64,Westerlo,€180K,€4K,1306
227908,Netherlands,T. Kada,['18'],61,75,SC Heerenveen,€190K,€2K,1451
219461,United States,E. Palmer-Brown,['17'],61,77,Sporting KC,€140K,€2K,1463
224837,France,V. Belon,['19'],61,68,Lens,€150K,€3K,1173
173893,Republic of Ireland,J. Berrett,['25'],61,64,Yeovil Town,€240K,€2K,1735
198214,Italy,A. Gigli,['23'],61,66,Crotone,€180K,€4K,1384
208454,Belgium,S. Locigno,['18'],61,73,KV Oostende,€140K,€2K,1696
209222,Saudi Arabia,A. Khrees,['23'],61,65,Najran,€180K,€4K,1642
219974,Italy,V. Leonetti,['20'],61,74,Bari 1908,€210K,€4K,1579
187206,Jamaica,N. Smith,['27'],61,61,Yeovil Town,€210K,€3K,1655
205639,Spain,Gálvez,['21'],61,68,Elche,€150K,€4K,1468
213831,Chile,R. González,['23'],61,66,Antofagasta,€210K,€4K,1483
224327,Cameroon,S. Leuko,['20'],61,68,Valencia,€160K,€4K,1616
227143,Colombia,D. Gómez,['22'],61,68,Atlético Huila,€210K,€4K,1499
163143,Republic of Ireland,A. McCormack,['30'],61,61,Brentford,€160K,€4K,1721
184135,Denmark,L. Rise,['28'],61,61,Esbjerg,€240K,€5K,1525
225352,Spain,Bardaji,['19'],61,66,Real Sociedad,€150K,€4K,1266
203849,United States,C. Cropper,['21'],61,67,Southampton,€160K,€4K,1198
214345,Colombia,D. Valencia,['23'],61,63,Alianza Petrolera,€180K,€2K,1358
205898,Austria,L. Rotpuller,['23'],61,67,Austria Wien,€180K,€6K,1431
215370,Austria,M. Hofmann,['20'],61,67,Rapid Vienna,€160K,€5K,1500
216394,Mexico,G. Burón,['20'],61,73,Querétaro,€160K,€3K,1655
219978,Brazil,Hebert,['23'],61,67,Piast Gliwice,€180K,€4K,1317
228170,Senegal,A. Mbengue,['22'],61,69,Akhmat Grozny,€210K,€4K,1428
173130,Italy,M. Scozzarella,['26'],61,64,Trapani,€250K,€3K,1766
203851,Austria,D. Drescher,['24'],61,65,Wolfsberger AC,€210K,€4K,1299
219979,Portugal,Janio Bikel,['19'],61,74,SC Heerenveen,€170K,€3K,1664
204876,Spain,Clerc,['22'],61,66,Sabadell,€160K,€4K,1626
212300,England,J. O'Connell,['20'],61,72,Brentford,€160K,€3K,1347
214860,Chile,P. Jerez,['29'],61,61,Antofagasta,€170K,€4K,1567
221772,Saudi Arabia,A. Al Beshi,['20'],61,65,Al Shabab,€190K,€5K,1567
199245,Mexico,G. Allison,['23'],61,67,Cruz Azul,€190K,€6K,1193
200781,England,C. Thomas,['20'],61,66,Coventry City,€190K,€3K,1692
223821,Korea Republic,Yeo Sung Hye,['26'],61,65,Sangju Sangmu,€220K,€5K,1290
222286,France,G. Lloris,['18'],61,70,Nice,€140K,€2K,1359
225614,Russia,I. Akhmetov,['16'],61,71,Rubin Kazan,€190K,€2K,1575
213327,Australia,A. Jovanović,['24'],61,64,Jeju United,€210K,€4K,1295
217167,Mexico,G. Sandoval,['18'],61,68,Santos Laguna,€190K,€2K,1563
193871,Brazil,Sidnei,['27'],61,62,Perth Glory,€230K,€5K,1632
205650,England,G. Ugwu,['21'],61,72,Yeovil Town,€210K,€2K,1521
146514,Spain,Longás,['29'],61,61,Sabadell,€200K,€4K,1583
163666,France,B. Psaume,['29'],61,61,Arles,€230K,€4K,1653
176210,Poland,J. Kiełb,['26'],61,64,Korona Kielce,€275K,€5K,1662
179538,Norway,K. Brix,['24'],61,68,Bodø / Glimt,€210K,€4K,1702
213075,Serbia,M. Perendija,['28'],61,61,Mordovia Saransk,€190K,€3K,1350
159315,Austria,A. Pöllhuber,['29'],61,61,Rheindorf Altach,€170K,€4K,1321
162899,England,M. Sadler,['29'],61,61,Rotherham United,€170K,€2K,1667
214356,Colombia,J. Malagón,['21'],61,68,La Equidad,€160K,€4K,1301
210005,Austria,C. Martschinko,['20'],61,69,Grödig,€160K,€3K,1754
214613,Colombia,F. Micolta,['24'],61,65,Independiente Medellín,€250K,€7K,1549
221525,England,S. Nelson,['19'],61,70,Millwall,€140K,€3K,1343
222293,Ghana,I. Nana,['20'],61,68,Recreativo Huelva,€150K,€3K,1675
163158,England,C. Dickinson,['27'],61,61,Port Vale,€210K,€3K,1513
214360,Colombia,V. Castillo,['26'],61,62,Alianza Petrolera,€210K,€3K,1703
216408,Lithuania,L. Spalvis,['19'],61,70,AaB,€190K,€5K,1434
202073,United States,E. Zavaleta,['21'],61,67,Toronto,€160K,€5K,1690
203097,England,J. Monakana,['20'],61,71,Carlisle United,€190K,€3K,1538
188249,Turkey,S. Ören,['26'],61,64,Eskişehirspor,€230K,€5K,1205
214874,Chile,M. Bolados,['18'],61,75,Antofagasta,€190K,€2K,1561
210267,Republic of Ireland,W. Hayhurst,['20'],61,68,Notts County,€190K,€3K,1559
211547,Cameroon,J. Bassilekin,['22'],61,67,Nancy,€210K,€4K,1479
215387,France,V. Di Bartoloméo,['32'],61,61,Créteil,€130K,€2K,1332
218971,Côte d'Ivoire,S. Gbohouo,['25'],61,65,,€0,€0,1191
171867,Mexico,C. Trejo,['31'],61,61,Chiapas,€190K,€2K,1290
142940,Argentina,G. Esmerado,['36'],61,61,Arsenal de Sarandi,€0,€2K,1634
228700,Netherlands,S. Alberto,['18'],61,74,PSV,€140K,€4K,1455
190556,England,D. Powell,['23'],61,68,Milton Keynes Dons,€210K,€4K,1549
184158,Belgium,N. Goris,['24'],61,64,Lierse,€210K,€4K,1173
200799,United States,C. Doyle,['22'],61,70,DC United,€210K,€5K,1579
203615,Austria,T. Kainz,['21'],61,67,Wiener Neustadt,€190K,€4K,1768
207967,United States,R. Garcia,['25'],61,64,LA Galaxy,€200K,€6K,1789
214367,Colombia,D. Briceño,['28'],61,61,Deportivo Pasto,€190K,€5K,1327
221791,Poland,R. Kurzawa,['21'],61,64,Górnik Zabrze,€190K,€4K,1656
223839,Turkey,V. Bora,['19'],61,72,Konyaspor,€170K,€3K,1619
27487,Netherlands,R. Wielaert,['35'],61,61,Melbourne City,€35K,€3K,1516
208480,England,T. Chow,['20'],61,71,Wigan Athletic,€190K,€3K,1685
225120,Algeria,R. Aït-Atmane,['21'],61,67,Sporting Gijón,€150K,€4K,1610
182112,Australia,V. Lia,['29'],61,61,Wellington Phoenix,€200K,€4K,1628
215393,France,B. Dabo,['25'],61,63,Créteil,€240K,€2K,1525
220513,Italy,F. Ricci,['20'],61,67,Crotone,€210K,€4K,1582
212066,Korea Republic,Lee Ki Je,['22'],61,65,Newcastle Jets,€160K,€4K,1595
219490,Argentina,M. Zbrun,['29'],61,61,Cobreloa,€170K,€4K,1324
225634,France,Y. Benali,['19'],61,75,Toulouse,€190K,€4K,1558
200291,England,J. Banton,['21'],61,68,Plymouth Argyle,€190K,€4K,1624
211299,Netherlands,K. Roos,['22'],61,68,Derby County,€160K,€4K,1183
214371,Colombia,J. Arboleda,['24'],61,65,Alianza Petrolera,€210K,€2K,1623
220771,Cameroon,J. Guihoata,['19'],61,68,Valenciennes,€140K,€3K,1592
222051,Korea Republic,Kim Dae Jung,['21'],61,69,Incheon United,€160K,€4K,1351
190819,Chile,D. González,['30'],61,61,Barnechea,€210K,€2K,1696
211556,Spain,Carlos Hernández,['23'],61,68,Sabadell,€180K,€4K,1407
214116,Colombia,M. González,['30'],61,61,Millonarios,€190K,€6K,1672
218212,Netherlands,A. Noppert,['20'],61,67,NAC Breda,€160K,€3K,1269
202341,Mexico,M. Pérez,['21'],61,69,Pachuca,€210K,€4K,1532
224869,Spain,Bustinza,['22'],61,70,Athletic Club,€160K,€4K,1531
198502,Norway,J. Hammer,['23'],61,64,Start,€180K,€4K,1580
213094,New Zealand,S. Roux,['21'],61,68,Central Coast Mariners,€160K,€4K,1663
170342,England,P. Huntington,['26'],61,61,Preston North End,€220K,€5K,1280
105830,Poland,Ł. Nawotczyński,['32'],61,61,Zawisza Bydgoszcz,€130K,€4K,1396
184678,Portugal,Filipe Mendes,['29'],61,61,Belenenses,€230K,€4K,1171
190822,Norway,E. Johansen,['21'],61,69,New York City,€160K,€4K,1187
197735,Egypt,H. Emam,['25'],61,64,,€0,€0,1601
203623,Russia,N. Markov,['29'],61,61,Ural,€170K,€4K,1651
221287,Albania,E. Gavazaj,['19'],61,71,Gent,€170K,€3K,1536
173415,Austria,M. Knaller,['27'],61,64,Sandhausen,€210K,€3K,1202
183143,England,A. Grimes,['27'],61,61,Walsall,€230K,€3K,1588
104296,Republic of Ireland,L. Miller,['33'],61,61,Cork City,€120K,€3K,1702
49768,Denmark,M. Thomsen,['31'],61,61,Hobro,€130K,€4K,1775
191848,Saudi Arabia,W. Abdullah,['28'],61,61,Al Shabab,€220K,€7K,1190
167273,Mexico,M. Rodríguez,['36'],61,61,Veracruz,€100K,€2K,1269
200810,Italy,A. Crescenzi,['22'],61,66,Perugia,€160K,€4K,1590
201322,Greece,A. Giakoumis,['26'],61,67,PAOK,€230K,€5K,1174
165738,England,J. Kennedy,['27'],61,61,Carlisle United,€230K,€5K,1703
169578,England,C. Woods,['27'],61,61,Preston North End,€210K,€5K,1691
45162,Scotland,M. Brown,['33'],61,61,Ross County,€160K,€3K,1176
60010,Trinidad and Tobago,A. Boucaud,['29'],61,61,Dagenham & Redbridge,€200K,€2K,1622
207723,Netherlands,S. van der Lei,['21'],61,69,FC Groningen,€160K,€4K,1208
222571,Spain,Yelko Pino,['17'],61,69,Celta de Vigo,€190K,€2K,1594
167531,Mexico,M. Oviedo,['25'],61,63,Veracruz,€240K,€4K,1594
216172,Poland,M. Piątkowski,['29'],61,61,Jagiellonia Białystok,€230K,€4K,1499
224877,Argentina,D. Montiel,['18'],61,73,Atlético Rafaela,€160K,€2K,1600
213614,Sweden,S. Gustafson,['19'],61,69,Häcken,€170K,€3K,1684
226414,France,M. Coco,['18'],61,71,Guingamp,€190K,€2K,1534
195182,Australia,M. Dugandžić,['24'],61,64,Melbourne City,€250K,€4K,1520
205679,United States,T. Taylor,['24'],61,64,New York City,€250K,€4K,1462
214639,Spain,Postigo,['25'],61,64,Leganés,€210K,€2K,1320
225391,Uruguay,F. Guichón,['23'],61,65,Alcorcón,€210K,€2K,1532
180591,United States,T. Harden,['30'],61,61,Chicago Fire,€160K,€4K,1397
211056,Spain,Luis Valcarce,['21'],61,67,Numancia,€190K,€4K,1705
223344,China PR,Wei Shihao,['19'],61,68,Boavista,€190K,€4K,1440
219761,Italy,G. Manfrin,['20'],61,71,Modena,€160K,€3K,1465
220785,Croatia,A. Čolak,['20'],61,71,Lechia Gdańsk,€210K,€4K,1448
226161,Spain,Marcos Llorente,['19'],61,74,Real Madrid,€170K,€5K,1535
49521,Iceland,H. Sigurðsson,['31'],61,61,Sandnes Ulf,€190K,€4K,1519
214130,Colombia,J. Leyton,['23'],61,67,Santa Fe,€190K,€6K,1207
20082,Sweden,A. Klarström,['36'],61,61,Elfsborg,€0,€4K,1698
224115,Portugal,Ricardinho,['20'],61,71,Gil Vicente,€160K,€3K,1653
224883,Benin,S. Mounié,['19'],61,73,Montpellier,€190K,€4K,1530
189811,England,J. Wallace,['22'],61,65,Sheffield United,€190K,€4K,1679
210292,Portugal,Bruno Alves,['24'],61,66,Vitória SC,€230K,€4K,1629
225652,Romania,G. Puscas,['18'],61,81,Inter,€190K,€4K,1460
191093,France,R. Pillot,['23'],61,64,Kortrijk,€190K,€4K,1197
201078,Scotland,C. Booth,['23'],61,66,Partick Thistle,€180K,€4K,1575
203382,Australia,J. Virgili,['21'],61,64,Newcastle Jets,€190K,€4K,1541
209014,Norway,T. Martinussen,['19'],61,71,Aalesund,€170K,€3K,1729
216182,Austria,M. Leitgeb,['26'],61,64,Austria Wien,€210K,€7K,1598
204151,Poland,D. Byrtek,['23'],61,66,Podbeskidzie,€180K,€4K,1366
209784,France,J. Phojo,['21'],61,65,Arles,€160K,€4K,1527
215160,Argentina,F. Angileri,['20'],61,66,Godoy Cruz,€190K,€3K,1512
